Premium,Value_vehicle,Length,Weight,Age,Driving_experience
260.26,17195.0,4.209,1195,43,15
329.06,23150.0,4.152,1260,54,34
278.1,14460.0,4.11,1260,43,25
331.95,20180.0,4.22,1385,43,24
236.31,23970.0,4.152,1260,43,25
243.0,22150.0,4.276,1290,43,25
292.06,16407.63,4.33,1229,42,23
615.1,24230.0,4.204,1281,44,24
281.3,22200.0,4.17,1270,52,32
414.76,12530.97,4.363,1205,44,10
165.03,32900.0,4.624,1410,41,21
197.67,15686.42,4.382,1212,41,21
261.81,16800.0,3.792,1160,43,19
298.15,19770.0,4.395,1132,43,22
325.12,24550.0,4.493,1530,44,26
301.7,14690.01,4.021,1163,44,26
353.59,28473.4,5.2,1633,43,20
302.57,55384.0,4.782,2160,43,21
232.04,14060.0,3.916,1021,43,25
312.57,26670.0,4.534,1370,44,25
366.09,14390.0,4.308,1392,43,14
304.06,15800.0,3.715,1030,44,16
600.21,16595.0,3.97,1027,64,31
274.68,16885.0,4.18,1290,64,31
270.36,18840.0,4.419,1328,42,21
439.17,13667.02,4.239,1075,43,7
344.65,12540.0,3.916,1021,42,18
249.01,16095.1,4.02,1270,39,19
265.81,28990.0,4.343,1415,39,19
591.17,28415.85,4.433,1375,41,19
405.48,15065.0,3.953,1142,37,18
479.06,22590.0,4.35,1548,43,17
240.48,17110.0,4.075,1178,43,23
343.69,16750.0,4.027,1175,41,20
270.13,19480.0,3.699,1065,42,19
205.0,18506.8,4.053,1145,42,19
495.18,23880.0,4.395,1226,41,23
227.97,21100.0,4.288,1180,40,20
418.18,18943.0,4.276,1300,42,6
650.66,25800.0,4.394,1331,39,20
293.93,22550.0,4.47,1470,41,20
365.02,19170.0,4.29,1195,38,15
366.38,18645.0,4.337,1341,36,18
294.25,12179.99,4.498,1192,36,18
310.24,19703.54,4.315,1250,42,22
279.83,27381.0,4.567,1984,34,16
293.3,19170.0,4.249,1215,34,16
760.61,38620.0,4.665,1755,39,21
274.13,16828.34,4.355,1130,40,21
321.78,18598.0,4.188,1200,39,18
374.66,18270.0,4.202,1176,38,19
633.84,18550.0,4.315,1290,38,9
322.36,21680.01,4.157,1160,40,20
331.58,14460.0,3.953,1142,39,18
304.76,28300.0,4.675,1474,38,16
293.07,23250.0,4.209,1310,38,19
231.1,11050.0,3.92,1030,40,14
264.5,30650.0,4.531,1360,38,16
281.89,19100.0,4.481,1277,44,22
284.95,13870.0,3.822,1070,40,17
424.57,27740.0,4.282,1258,40,21
489.42,20224.33,3.973,1110,40,20
253.19,20680.0,4.302,1215,41,21
322.43,16850.0,3.969,1042,40,17
324.77,19550.0,4.274,1200,40,21
141.2,17600.0,4.26,1182,41,18
403.29,20675.0,4.37,1278,40,20
182.2,19435.0,4.213,1388,36,18
529.49,29200.75,5.943,1630,36,18
545.03,16220.0,4.532,1150,38,18
486.64,19035.0,4.51,1429,38,12
303.5,22605.0,4.199,1239,38,19
286.96,21500.01,4.242,1305,39,19
269.37,18838.3,3.993,1218,38,19
236.69,16052.0,3.99,1079,39,21
310.47,25000.0,4.963,1770,39,21
297.77,21545.0,4.204,1251,38,20
272.59,19170.0,4.29,1195,39,20
430.76,24950.0,4.31,1315,33,9
331.57,24825.0,4.204,1281,33,14
218.93,25740.0,3.991,1165,35,16
400.35,18780.65,4.227,1150,37,18
330.24,27610.0,4.576,1350,39,21
298.92,23895.0,4.342,1392,44,15
363.02,15770.0,4.249,1165,38,20
217.83,12140.44,3.995,1065,38,18
245.47,13410.0,3.822,1038,37,18
334.6,16781.0,4.188,1204,39,14
464.9,27190.8,4.096,1280,36,17
302.02,18943.0,4.276,1300,37,19
317.78,18932.0,4.493,1474,38,19
333.3,21000.0,4.259,1320,36,17
250.6,20700.0,4.315,1250,36,17
654.55,32290.0,4.407,1552,35,17
422.94,15420.0,4.03,1139,35,16
320.58,20290.0,4.274,1182,33,14
299.14,22782.0,4.263,1211,36,18
421.37,17765.0,4.342,1339,34,15
281.47,25600.0,4.691,1437,38,15
400.17,11467.31,3.88,1028,33,9
323.62,26450.0,4.792,1410,35,16
514.74,24050.12,4.44,1305,34,15
340.55,12126.0,3.953,1057,36,15
222.55,14625.0,4.184,1197,38,17
298.56,17000.0,4.227,1150,36,15
188.91,13250.0,4.03,1138,35,15
399.66,19370.0,4.202,1243,34,12
512.41,17946.22,4.34,1345,35,12
100.79,22930.0,4.214,1225,32,14
483.49,16500.0,3.95,1025,32,14
794.53,39080.0,4.178,1280,35,15
388.86,47973.74,4.626,1535,35,15
317.27,19170.0,4.29,1195,34,11
877.58,35600.0,4.524,1671,32,13
468.52,19900.0,4.302,1205,28,9
626.45,27436.2,4.433,1315,30,11
243.43,15585.0,3.921,1103,40,21
250.42,15404.0,4.322,1203,38,20
260.75,22140.0,4.596,1335,40,17
681.72,18705.0,4.342,1388,30,12
138.84,20970.0,4.276,1228,36,18
973.29,24550.0,4.253,1160,34,16
506.13,13904.63,4.167,1078,35,12
324.15,22050.0,4.333,1431,36,17
312.02,15385.0,3.916,1034,36,16
344.5,13618.93,4.239,1085,34,15
723.34,17015.0,4.062,1071,34,16
214.22,14206.0,3.953,1165,41,23
289.13,22450.0,4.315,1320,61,26
328.12,18085.0,3.97,1082,40,20
259.32,23785.0,4.355,1390,39,20
339.4,20265.0,4.333,1344,40,21
366.45,15571.0,3.953,1165,43,24
262.3,27390.0,4.214,1340,38,18
234.05,14685.0,3.916,1021,38,18
416.47,16981.0,4.276,1240,39,19
320.13,16850.0,4.28,1035,44,24
481.43,23750.0,4.253,1260,42,23
304.44,21390.0,4.488,1451,43,23
251.07,22000.0,4.659,1305,44,25
311.15,22200.0,4.17,1270,37,19
355.71,25440.0,4.778,1416,37,19
403.64,17014.65,3.995,1120,43,19
344.71,38439.2,4.541,1495,50,25
656.07,47000.0,4.58,1655,37,19
114.21,18950.0,4.159,1160,41,20
270.12,12820.68,3.815,1125,43,25
265.27,22150.01,4.419,1503,40,22
349.3,14634.64,3.984,1034,41,22
613.58,25200.0,4.44,1415,42,23
370.92,20610.0,4.29,1195,43,18
340.91,25600.0,4.35,1025,40,22
324.44,18645.0,4.337,1341,42,23
324.49,13780.0,4.03,1126,36,18
285.8,20600.0,4.256,1186,37,19
339.15,14544.49,3.931,1060,38,20
323.61,15840.0,3.999,1180,38,20
412.91,22385.0,4.184,1301,39,21
397.73,35135.0,6.198,1960,41,22
330.8,23439.47,4.152,1255,40,21
323.43,25200.0,4.44,1415,42,23
405.3,20209.63,4.655,1775,41,22
236.27,16385.0,4.342,1264,39,20
252.76,18070.0,4.29,1165,38,18
606.32,27740.0,4.443,1498,38,18
278.81,22796.34,4.467,1444,40,17
220.56,12230.6,4.11,1155,37,19
246.65,21940.0,4.418,1614,37,19
263.49,22765.0,5.005,1915,41,20
453.21,19260.0,4.834,1866,35,17
293.02,19100.0,4.297,1388,54,34
590.59,21550.0,4.135,1305,40,21
572.25,35501.4,5.65,2135,35,17
304.85,23295.0,4.223,1290,41,19
251.17,18350.0,4.137,1305,41,19
212.9,21090.0,4.204,1287,40,21
333.78,21940.0,4.419,1307,41,21
322.69,17120.0,4.052,1125,39,20
297.14,21545.0,4.204,1251,38,18
373.16,22370.0,4.29,1285,39,21
203.37,19200.0,4.46,1245,39,20
287.64,17990.0,4.336,1320,40,18
310.69,20634.46,4.782,1754,37,19
244.84,20993.53,4.157,1205,37,18
218.67,18020.0,4.03,1205,38,17
228.2,26000.0,4.214,1295,37,19
344.69,32110.0,4.778,1517,38,19
367.83,9920.0,4.13,1090,32,14
201.03,19310.52,4.554,1350,38,16
231.71,17205.0,4.188,1200,32,14
509.13,22145.0,4.498,1295,32,14
240.11,32900.0,4.815,1575,39,19
191.12,21100.0,4.199,1243,37,18
188.93,19190.0,4.26,1182,37,18
223.11,14380.0,3.822,1038,37,19
173.08,29000.0,4.22,1410,47,21
349.77,41980.0,5.339,2070,42,21
403.74,14873.3,3.953,1165,39,20
276.05,18720.0,4.34,1324,43,21
315.6,19936.03,4.11,1203,43,24
236.81,20175.0,4.342,1326,41,20
267.74,18500.0,4.03,1205,42,22
340.7,23180.0,4.556,1361,40,22
249.52,20340.0,4.211,1243,41,21
632.12,22150.01,4.419,1503,39,17
327.4,17793.0,4.276,1245,34,16
312.92,21465.0,4.419,1428,38,17
182.69,18340.0,4.202,1243,41,21
522.11,17520.0,4.034,1095,40,19
308.36,15275.0,4.052,1025,41,22
261.07,13326.0,3.953,1094,40,21
303.53,26146.83,4.62,1754,42,22
260.94,22200.0,4.17,1270,39,21
406.09,19150.0,4.159,1160,40,19
470.81,21145.0,4.209,1270,35,15
264.75,21910.0,4.152,1090,36,17
276.1,17110.0,4.555,1596,71,52
263.61,19370.0,4.202,1243,39,21
425.36,13680.42,3.815,1030,34,16
320.1,27900.0,4.447,1270,43,24
173.84,14890.0,4.108,1185,42,17
187.54,12160.0,3.822,1049,39,19
502.18,23970.0,4.275,1295,59,29
363.36,18330.87,3.984,1146,38,16
302.71,21200.0,4.259,1365,38,20
318.78,23480.0,4.202,1335,37,18
322.54,24875.94,4.355,2000,37,18
298.71,18997.99,4.42,1170,36,18
254.25,20915.0,4.488,1406,39,16
412.35,20670.0,4.249,1305,38,18
304.68,22290.0,4.476,1324,34,16
385.37,14183.89,4.11,1260,37,10
300.36,27381.0,4.567,1984,66,48
354.02,20870.0,4.199,1239,39,18
400.31,19905.0,4.342,1397,36,18
275.74,34150.0,4.526,1440,36,16
1424.39,29379.68,4.338,1420,31,13
405.14,27003.47,4.478,1390,30,11
360.01,24580.0,4.556,1361,37,19
227.79,13162.17,4.108,1185,35,17
270.96,29950.0,4.38,1440,35,17
241.43,21380.0,3.835,1130,42,19
197.16,19200.0,4.249,1265,35,16
225.4,10307.36,4.1,1015,37,18
186.78,19800.0,4.285,1167,37,18
459.24,14625.0,4.184,1197,35,17
361.94,14617.1,4.021,1163,35,16
214.05,25600.0,4.7,1465,32,13
393.7,23255.0,4.255,1238,33,14
642.06,21250.0,4.315,1297,33,15
339.34,15598.0,4.052,1090,52,34
409.09,24130.64,4.152,1260,39,15
373.46,19270.0,4.017,1228,65,28
333.36,29010.0,4.547,1395,45,23
268.47,17330.0,3.822,1130,40,14
282.59,30100.0,4.214,1360,40,14
748.63,24240.0,4.237,1230,38,19
276.73,18060.0,4.167,1216,41,17
297.77,20410.0,4.276,1303,39,17
322.27,13742.71,4.28,1144,39,21
332.41,27220.51,4.597,1422,38,20
264.73,15877.0,4.197,1170,40,21
299.55,16320.0,3.822,1145,38,20
339.63,18100.0,4.174,1202,38,20
316.3,17350.0,4.337,1195,37,18
438.89,34090.04,4.343,1440,34,15
563.84,22417.75,4.152,1255,36,16
503.4,21468.15,4.48,1330,38,14
323.51,19595.0,4.481,1316,37,16
445.79,19620.0,4.587,1249,37,18
415.23,22370.0,4.29,1285,36,17
448.37,29300.0,4.665,1372,36,18
267.84,13830.0,3.822,1088,34,14
415.26,14260.0,3.999,1105,36,18
393.19,19300.0,4.498,1200,36,18
184.43,15700.0,3.996,1055,36,15
411.11,14090.0,4.28,1164,34,10
320.63,17765.0,4.342,1339,34,13
248.33,16341.52,4.63,1350,35,17
348.84,15222.26,3.698,1060,38,19
337.43,20670.0,4.249,1305,34,16
457.46,26069.99,4.535,1326,34,16
552.69,38180.0,6.363,2060,34,16
157.18,21160.0,4.276,1334,34,16
226.3,18220.0,4.834,1732,37,16
379.89,17205.0,4.188,1200,37,14
255.69,20915.0,4.342,1397,33,15
440.53,15050.0,3.96,1145,38,15
326.97,18025.5,5.36,1697,40,17
548.48,22375.0,4.36,1268,39,7
346.4,18650.0,4.358,1201,37,18
409.16,24320.0,4.204,1281,38,20
353.39,30890.0,4.749,1975,56,35
344.13,30890.0,4.749,1975,56,35
233.75,26377.24,4.365,1285,37,16
766.35,24215.0,4.475,1379,38,18
222.96,15000.0,4.515,1180,39,15
401.53,23150.0,4.438,1355,39,15
277.94,21667.24,4.275,1182,38,20
273.01,22110.0,4.695,1737,33,14
185.63,15585.0,3.921,1103,27,8
265.31,16250.0,4.174,1096,38,18
437.54,16095.1,4.02,1270,35,17
1031.88,35647.0,5.548,1880,61,34
297.65,11890.0,4.31,1047,38,18
407.54,13250.0,3.822,1025,36,17
355.65,17897.32,3.815,1175,37,17
322.96,12660.0,3.916,1037,37,18
236.3,20230.0,4.204,1173,65,47
588.18,30375.15,4.515,1400,65,47
689.9,22960.0,4.359,1205,33,14
442.97,17800.0,4.157,1095,73,43
540.78,17890.0,4.021,1237,39,19
228.46,22200.0,4.149,1129,35,17
215.08,21100.0,4.199,1243,36,18
358.18,21875.0,4.31,1260,37,17
693.25,23450.01,4.282,1233,32,13
279.28,13326.0,3.953,1094,39,20
265.14,15100.0,4.028,1115,64,22
354.05,23500.0,4.276,1313,34,16
482.78,15390.0,4.03,1145,28,10
555.45,25010.0,4.359,1205,28,10
372.41,21850.01,4.248,1320,33,15
273.02,22141.36,4.213,1319,33,15
194.32,13991.56,4.278,1145,28,9
398.63,14965.2,4.129,1055,34,16
482.03,23048.81,4.925,1955,32,14
661.79,18440.0,4.263,1134,32,14
352.27,12905.0,3.953,1067,34,15
350.13,16530.0,3.986,1100,37,12
269.7,29100.0,4.676,1580,36,18
351.02,21270.0,4.295,1215,37,18
297.22,27856.0,4.782,1821,37,18
371.94,13920.0,3.822,1013,60,41
361.02,18500.0,4.315,1365,35,16
326.58,25600.0,4.493,1505,37,12
396.24,17600.0,4.26,1182,37,19
388.33,19379.0,4.188,1200,36,14
251.61,22595.0,4.204,1287,37,7
305.68,17560.0,4.35,1272,36,17
284.97,16050.0,4.395,1233,35,16
288.27,22110.0,4.259,1430,36,18
809.81,27080.01,4.365,1420,35,17
418.16,20640.0,4.165,1233,33,15
431.13,40800.0,4.569,1740,35,17
345.92,19300.0,4.157,1095,29,10
342.17,19760.0,4.202,1279,36,16
255.64,19390.0,4.3,1280,35,16
348.22,25330.0,4.017,1240,35,17
217.88,28350.0,4.286,1380,35,17
231.55,23130.0,4.336,1360,35,17
394.94,22650.0,4.337,1436,35,16
444.79,18400.0,4.147,1315,35,15
426.18,22060.0,4.295,1215,32,9
482.48,16400.0,4.253,1305,34,14
188.84,12905.0,3.953,1034,35,9
259.57,19860.0,4.137,1220,46,24
274.34,47500.0,4.805,1745,36,13
398.16,26710.0,4.805,1661,33,15
305.15,14510.0,3.85,1089,52,22
589.89,23725.0,4.36,1205,34,16
280.47,13990.0,3.897,1025,38,20
256.12,11467.31,3.88,1028,38,20
489.82,17330.0,3.986,1100,35,17
269.09,28400.0,3.655,1240,35,15
584.59,10690.0,4.074,1021,32,10
360.97,19090.0,4.342,1406,32,13
434.68,27303.95,4.486,1490,34,16
464.78,19279.99,3.941,1070,32,13
842.61,36295.0,4.81,1865,29,11
532.2,20455.0,4.419,1428,34,11
691.62,38786.81,4.628,1620,59,41
298.9,20665.0,4.3,1282,39,20
257.18,20192.24,4.275,1182,35,16
166.06,18850.0,4.337,1260,33,15
277.59,22370.0,4.29,1285,33,15
474.12,20140.0,4.1,1281,33,14
330.18,17740.0,4.26,1182,33,15
832.13,21575.0,4.702,1273,26,7
438.2,19150.0,4.135,1213,33,14
528.24,24750.0,4.239,1295,31,13
575.73,21049.99,3.954,1135,28,8
776.1,19850.0,3.996,1125,27,7
408.03,19350.0,4.17,1290,27,6
469.5,20323.22,3.58,1095,32,14
741.18,24919.64,4.34,1320,27,8
156.44,14137.0,3.977,1053,33,13
547.8,23496.28,3.973,1225,30,11
205.1,12450.0,3.822,1025,27,7
359.4,21910.0,4.152,1090,28,9
367.89,16690.0,3.965,1035,32,13
370.08,18765.0,4.342,1357,27,8
662.55,19500.0,4.235,1228,31,13
306.76,22733.0,4.782,1677,64,28
425.58,20370.0,4.213,1319,58,33
522.84,21150.0,4.302,1205,25,7
561.83,16900.0,4.315,1205,26,8
640.85,21500.01,4.253,1155,29,11
128.48,18932.0,4.493,1474,61,31
255.26,18185.55,4.405,1522,61,31
234.14,25753.37,4.75,1660,61,31
276.83,11205.0,3.88,1060,49,21
478.55,38500.0,4.488,1420,48,30
308.6,14896.95,4.11,1120,32,11
269.71,17860.0,4.062,1090,29,11
244.36,16140.0,4.11,1290,30,7
369.14,16274.68,3.972,1107,29,9
352.66,12873.68,4.108,1185,53,23
360.73,13870.0,3.822,1070,28,10
505.92,16450.0,3.698,1060,40,22
355.1,21380.0,3.835,1130,27,8
386.04,20670.0,4.249,1305,26,5
653.3,17890.0,4.3,1185,28,10
340.58,30700.0,4.64,1660,64,19
266.52,22580.0,4.6,1410,38,19
395.19,21654.94,4.282,1450,51,20
399.22,14070.0,4.129,1080,58,38
222.17,14700.0,4.03,1105,43,24
292.67,18145.0,4.209,1195,52,17
304.39,14050.0,4.31,1047,59,40
500.2,20553.2,4.475,1520,47,21
340.45,7984.0,4.25,1050,36,16
373.95,21090.0,4.204,1287,37,18
360.09,17193.08,4.569,1435,37,19
431.64,16900.0,3.97,1057,35,14
570.63,16550.0,3.95,1155,35,16
557.67,18300.0,4.129,1145,35,16
372.37,15475.0,3.635,1065,35,17
356.44,16060.0,4.342,1242,34,16
219.0,17480.65,4.034,1095,33,15
339.34,21841.0,3.635,1075,34,15
371.21,28550.0,4.598,1420,34,15
302.9,20510.0,4.204,1251,32,13
316.51,14570.0,3.897,1065,35,16
331.33,13847.32,4.11,1155,47,29
332.74,15180.0,3.822,1145,46,21
225.55,14570.0,4.174,1283,50,27
350.16,22265.0,4.184,1301,49,31
289.56,15720.01,4.021,1141,45,26
355.23,20972.8,5.477,1782,51,27
305.46,20910.0,4.522,1508,49,27
351.67,20133.91,4.835,1915,50,32
559.65,23563.08,5.474,1725,46,28
286.58,24040.0,4.554,1345,49,30
277.39,24280.89,4.479,1315,52,21
418.74,28818.53,4.732,1834,52,21
316.37,27675.28,4.748,1745,45,27
245.05,29080.0,4.703,1387,47,24
699.21,39690.0,4.838,1645,48,30
432.63,27946.67,5.135,1916,49,31
338.73,13326.0,3.953,1094,45,23
348.48,22580.0,4.33,1200,49,29
380.23,32800.0,4.343,1430,51,32
254.9,18010.0,4.174,1216,47,24
371.49,17700.0,4.168,1290,45,18
300.56,17530.0,4.1,1270,48,27
327.03,24644.2,4.89,1725,48,29
546.48,21090.0,4.135,1305,47,23
271.83,12910.0,3.999,1085,48,27
282.7,23100.0,4.5,1310,46,26
394.7,13310.0,3.71,1020,48,29
291.65,22850.0,4.276,1290,50,26
493.93,15325.0,4.018,1076,48,22
400.05,34700.0,4.586,1500,47,25
373.55,31109.48,5.075,1880,48,29
444.86,18850.0,4.317,1560,46,15
327.16,22071.34,4.28,1405,48,19
343.2,16670.0,4.184,1259,49,22
309.21,14980.0,4.03,1159,46,26
160.32,24130.64,4.795,1490,46,27
287.77,26850.0,4.286,1335,45,26
403.84,18880.0,4.834,1866,45,15
394.79,20455.0,4.419,1428,68,49
301.47,20515.0,4.317,1428,68,49
253.81,18439.05,4.44,1561,42,24
278.47,22580.0,4.6,1410,43,23
209.41,13216.26,4.355,1100,39,8
225.66,19275.0,3.97,1082,39,15
468.26,33634.2,6.94,2104,37,19
262.53,20520.0,4.295,1215,36,18
255.21,24410.0,4.493,1530,36,18
288.9,29600.0,4.524,1671,36,18
215.45,12060.0,3.916,1029,35,13
382.17,19760.0,4.276,1277,36,17
399.51,15390.0,4.052,1125,42,23
396.31,27429.99,4.38,1398,51,31
311.6,20728.91,4.495,1450,45,27
321.29,14206.0,3.953,1165,42,21
379.36,29130.0,5.358,1635,38,20
884.04,20688.44,4.228,1186,35,16
134.63,27600.0,4.239,1320,54,20
349.75,18870.0,4.061,1170,34,15
397.06,13290.0,4.061,1043,29,11
405.88,14470.0,4.427,1055,34,14
512.03,25879.99,4.38,1374,34,14
240.4,15610.0,4.202,1170,35,16
219.06,13255.0,3.925,1050,35,15
405.74,29100.0,4.262,1395,34,15
460.66,19090.0,4.342,1406,34,16
422.02,22025.0,4.36,1205,32,14
349.91,17470.0,4.427,1165,34,16
246.63,14155.0,3.999,1105,33,15
476.51,22625.0,4.46,1205,33,15
244.51,15410.0,4.308,1399,34,15
329.81,14822.0,4.278,1450,34,15
287.65,21870.0,4.295,1205,33,15
371.63,15957.97,4.03,1305,31,12
327.11,20840.0,4.26,1205,35,11
506.59,18085.0,3.97,1082,33,14
346.45,28602.17,5.505,2040,66,32
646.03,24040.48,4.152,1260,33,13
362.78,17890.0,3.986,1050,66,21
489.63,17063.3,3.953,1169,28,9
579.53,18830.0,4.174,1125,30,12
722.14,34804.61,4.515,1410,28,10
360.93,24780.0,5.651,2027,52,24
405.92,15300.0,3.85,1039,32,13
319.13,21390.0,4.488,1451,49,20
308.83,18550.0,4.315,1290,62,20
455.44,16070.0,3.992,1170,29,8
255.67,19645.0,4.184,1259,48,26
429.61,19370.0,4.202,1243,68,18
461.06,18340.0,4.202,1243,30,9
374.99,20100.0,4.267,1121,50,16
418.9,14950.0,3.715,1030,36,16
457.8,12450.0,3.825,1025,53,31
275.49,20000.0,4.6,1405,64,30
425.12,15175.56,4.129,1090,60,38
235.07,22230.0,4.267,1195,43,20
238.8,11876.0,4.115,1116,43,20
612.08,15634.38,4.149,1132,26,8
738.53,18950.54,4.31,1365,26,7
729.72,23664.6,3.973,1180,28,9
272.25,16930.51,4.345,1200,53,27
463.78,22510.0,4.276,1334,53,27
438.1,22510.0,4.276,1334,53,27
568.5,11650.0,3.929,1055,25,6
434.3,25980.0,4.703,1375,47,15
221.77,20445.0,4.5,1235,65,19
251.66,14070.0,4.129,1080,50,31
340.19,15326.0,3.953,1094,27,9
256.64,19350.0,4.337,1310,25,6
287.51,21245.0,4.333,1416,45,27
427.71,22558.48,4.3,1170,45,27
336.67,16950.0,4.267,1119,28,9
408.61,14925.0,3.977,1069,26,7
221.64,10795.0,4.235,1005,65,40
292.56,25040.14,3.838,1345,58,20
512.6,30410.0,4.489,1320,26,7
300.75,19800.0,4.122,1170,34,15
277.15,20860.0,4.333,1344,50,16
216.83,13326.0,3.953,1094,46,26
257.96,17970.0,4.249,1275,47,17
306.25,19020.0,4.168,1290,32,14
225.63,16360.0,4.174,1083,54,23
217.17,15475.0,4.018,1092,54,23
241.58,16360.0,4.174,1083,54,23
357.45,13160.0,4.295,1170,59,28
446.34,20444.0,4.4,1357,57,28
450.34,20444.0,4.4,1357,57,28
295.61,20860.0,4.333,1344,39,18
269.98,24090.0,4.59,1490,39,18
269.17,20194.0,4.188,1173,46,20
354.74,21800.0,4.263,1365,46,20
289.99,18511.17,4.51,1240,56,27
335.27,24900.0,4.262,1300,55,20
309.23,21210.0,4.749,1825,55,20
455.8,13090.04,4.02,1185,27,6
322.23,32700.0,4.526,1410,56,12
260.6,13142.0,3.85,1014,54,8
262.22,17790.0,4.3,1205,39,18
274.63,14430.0,4.108,1191,46,18
287.71,16140.0,4.174,1349,44,21
270.32,16140.0,4.174,1349,44,21
285.9,9200.0,4.074,1005,58,20
346.25,15307.78,3.88,1158,54,17
332.79,20250.0,4.336,1320,48,25
227.17,11094.68,3.817,1150,43,20
344.8,13290.0,4.061,1043,46,11
427.13,21065.0,4.419,1428,34,11
492.56,26069.99,4.535,1326,49,21
249.61,24830.0,4.214,1225,50,32
410.06,19400.0,3.821,1090,50,32
296.53,17180.0,4.174,1211,51,30
260.44,16473.74,4.4,1260,51,30
232.27,12905.0,3.953,1034,60,24
750.35,19910.0,4.295,1205,27,8
256.74,33007.8,5.91,1934,27,9
361.9,27710.0,4.576,1490,63,23
313.63,20000.0,4.315,1250,44,15
287.89,23400.0,4.498,1295,28,8
754.71,12561.15,4.174,1077,30,6
463.64,22580.0,4.312,1205,29,9
301.36,20396.0,4.315,1315,41,22
461.12,20700.0,4.315,1250,40,18
463.56,15065.0,3.953,1142,34,16
127.01,19800.0,4.26,1200,34,14
475.18,18795.0,4.209,1195,34,16
400.78,23745.0,4.5,1310,35,17
374.62,12705.0,3.916,1021,32,13
321.22,18770.0,4.32,1570,56,22
406.27,14685.0,3.916,1021,28,10
272.01,15990.0,4.159,1305,54,17
169.24,20540.0,4.26,1182,45,10
433.08,15511.0,4.235,1292,25,7
395.34,20396.0,4.315,1315,56,29
348.86,20396.0,4.315,1315,56,29
240.09,18400.0,4.209,1165,56,29
369.91,21590.0,4.211,1261,50,25
320.39,15360.67,4.03,1230,48,21
684.79,15930.0,3.822,1145,27,7
167.34,19100.0,4.297,1388,61,32
259.12,20344.26,4.439,1378,51,27
355.79,15431.0,4.137,1295,63,40
229.28,17194.96,4.33,1110,39,17
221.7,21700.0,4.556,1293,39,17
312.53,21930.0,4.731,1430,52,20
206.76,19075.0,4.184,1259,41,19
343.91,13900.0,4.013,1081,36,18
262.49,13900.0,4.013,1081,36,18
354.15,18354.91,4.48,1320,70,18
497.06,32850.0,4.66,1929,56,33
464.08,20200.0,4.24,1140,48,23
561.84,21350.0,4.458,1429,49,16
307.53,24150.0,4.43,1355,51,27
450.44,44065.0,4.838,1725,51,27
626.01,13787.0,4.011,1060,26,7
227.36,16190.0,4.555,1397,54,36
356.64,16060.0,4.042,1318,54,20
187.88,15175.56,4.129,1090,48,19
145.96,23740.0,5.201,1978,41,23
339.24,27800.0,4.5,1718,55,24
225.24,14544.49,4.025,1370,41,15
466.37,16640.0,4.043,1090,30,10
356.16,22980.0,4.731,1427,46,17
239.34,19620.0,4.042,1451,59,26
265.13,19500.0,4.276,1268,62,17
551.29,17095.0,4.184,1197,28,10
472.12,20100.0,4.302,1205,43,17
233.27,20470.01,4.212,1159,76,36
334.7,14183.89,4.11,1260,52,20
233.24,19870.0,4.515,1240,50,17
243.71,15431.0,4.137,1295,43,23
294.57,18550.0,4.315,1290,48,17
303.62,23765.0,5.099,1925,52,34
252.98,12753.48,4.167,1020,52,32
410.48,19265.0,4.3,1179,64,45
329.11,31750.0,4.635,1820,55,21
245.88,12230.6,4.11,1155,55,21
307.06,23800.0,4.68,1435,41,18
447.93,16420.0,4.295,1205,41,18
498.59,22739.61,4.317,1475,41,18
250.61,15410.0,3.962,1035,42,9
344.22,24600.0,4.645,1285,60,18
277.35,15746.52,4.167,1151,56,19
376.98,15995.0,4.184,1266,46,16
483.84,19035.0,4.439,1286,49,19
276.88,15822.0,4.278,1485,50,22
395.7,21110.0,4.522,1401,60,40
298.38,18409.0,4.18,1230,51,24
316.14,11450.0,3.92,1030,51,24
684.52,30350.0,6.374,1771,36,17
248.64,12380.0,3.916,1021,42,23
218.69,24000.0,4.355,1060,61,31
334.08,37600.0,4.01,1290,44,15
302.35,34050.0,4.746,1641,51,29
339.03,16910.0,4.253,1250,37,15
402.75,20450.0,4.315,1365,49,26
322.94,16330.0,4.595,1510,40,20
271.29,16743.0,3.999,1180,52,18
238.8,21190.0,4.3,1355,32,13
249.46,19365.53,4.078,1333,47,21
308.22,25753.37,4.479,1350,47,21
375.6,18250.0,4.065,1145,46,27
298.0,34200.0,4.547,1510,43,19
257.15,16547.4,4.405,1410,66,30
250.86,20645.0,4.209,1250,60,41
268.06,21540.0,4.522,1523,60,41
279.3,18943.0,4.276,1300,51,15
295.16,16341.52,4.48,1320,48,29
429.17,15295.76,4.4,1215,48,29
709.14,18275.0,4.04,1091,34,9
263.61,13224.96,3.815,1144,60,13
216.05,18770.0,4.202,1243,47,11
264.13,16850.0,4.11,1325,44,26
344.18,26137.0,5.599,2070,52,27
424.94,36598.0,5.784,2688,54,17
637.37,26200.0,4.391,1561,54,17
284.97,17095.0,4.184,1197,70,34
892.67,36469.4,6.204,2065,34,16
565.86,26650.0,4.377,1365,54,20
272.99,13920.0,3.822,1013,41,18
299.47,16710.0,4.182,1195,50,19
109.36,19350.0,4.337,1310,50,19
302.99,20300.0,4.382,1253,42,18
347.15,19766.69,6.0,2010,44,16
265.67,23970.0,4.676,1415,44,16
315.86,14810.0,4.052,1125,47,16
